id,country,continent,group,height (cm)
4617,Indonesia,Asia,A,154
485,Fiji,Oceania,A,164
1279,Italy,Europe,A,162
16890,India,Asia,B,165
11465,South Korea,Asia,A,162
4689,Namibia,Africa,A,161
14079,Swaziland,Africa,A,159
10986,Malawi,Africa,B,167
14686,Kyrgyzstan,Asia,B,171
7753,Suriname,South America,A,162
14125,Vanuatu,Oceania,A,157
5486,Saint Vincent and the Grenadines,North America,B,176
10992,Mali,Africa,B,171
18484,Peru,South America,B,167
17383,Russia,Asia,A,164
8629,Colombia,South America,A,158
13093,Colombia,South America,A,158
2312,Côte d'Ivoire,Africa,B,167
13081,Cameroon,Africa,A,159
5985,Belgium,Europe,A,162
11693,Israel,Asia,A,162
14081,Sweden,Europe,A,167
9130,Maldives,Asia,B,169
16720,United Kingdom,Europe,B,178
938,Luxembourg,Europe,B,177
5624,Bosnia and Herzegovina,Europe,B,182
14665,Iraq,Asia,A,157
828,Cuba,North America,B,175
14953,Colombia,South America,A,158
6581,Peru,South America,A,154
5321,Fiji,Oceania,A,162
5475,Qatar,Asia,A,159
18100,Oman,Asia,B,171
11122,Tonga,Oceania,B,176
15245,Vietnam,Asia,A,158
17712,Nepal,Asia,B,164
14730,Mozambique,Africa,B,165
13254,Nicaragua,North America,B,167
3605,Peru,South America,A,154
15461,Marshall Islands,Oceania,A,153
10365,Syria,Asia,A,167
18059,Maldives,Asia,A,154
9460,Israel,Asia,B,176
7360,Singapore,Asia,B,174
7159,Denmark,Europe,A,168
3548,Malaysia,Asia,B,169
11892,Vanuatu,Oceania,B,171
12128,Namibia,Africa,B,172
4491,Bangladesh,Asia,A,151
5140,South Korea,Asia,B,175
6360,Benin,Africa,B,168
13390,Zimbabwe,Africa,B,171
12312,Benin,Africa,B,167
18412,Lebanon,Asia,B,177
6900,Mali,Africa,B,175
12829,Laos,Asia,A,152
11192,Belgium,Europe,B,180
3828,Estonia,Europe,B,183
3113,Guinea,Africa,A,159
6882,Lesotho,Africa,B,165
7340,Rwanda,Africa,B,166
6394,China,Asia,B,175
14298,Italy,Europe,B,175
12951,South Africa,Africa,A,159
17203,Denmark,Europe,A,169
11266,Eritrea,Africa,B,168
2530,Solomon Islands,Oceania,B,162
1105,Vanuatu,Oceania,A,158
14750,Norway,Europe,B,181
8819,Portugal,Europe,A,161
4143,Bulgaria,Europe,A,158
13425,Belgium,Europe,A,162
10383,Tunisia,Africa,A,160
2823,Mongolia,Asia,A,159
14931,Bulgaria,Europe,A,158
16747,American Samoa,Oceania,A,168
5930,United Arab Emirates,Asia,B,175
11227,Chad,Africa,A,161
11342,Latvia,Europe,B,178
3987,Qatar,Asia,A,161
9499,Malawi,Africa,A,156
5730,India,Asia,B,166
5532,Tajikistan,Asia,B,167
13021,Afghanistan,Asia,A,156
4216,Germany,Europe,B,181
2130,Russia,Asia,B,174
7732,Singapore,Asia,B,174
8853,Slovenia,Europe,A,167
12663,Argentina,South America,A,160
6338,Argentina,South America,B,173
6090,Guinea-Bissau,Africa,B,170
15416,Jamaica,North America,B,179
9155,Nauru,Oceania,A,159
10346,South Africa,Africa,B,169
14533,Bahrain,Asia,A,158
6753,Cabo Verde,Africa,A,161
18384,Iraq,Asia,B,172
5004,Jordan,Asia,B,176
8002,Libya,Africa,B,178
10601,Lebanon,Asia,A,163
18298,China,Asia,B,176
18196,Turkey,Asia,B,178
16633,Puerto Rico,North America,A,161
11041,Papua New Guinea,Oceania,A,155
7119,Bulgaria,Europe,A,171
10784,Zambia,Africa,B,166
14720,Mauritius,Africa,B,173
2452,Morocco,Africa,B,177
14687,Kyrgyzstan,Asia,A,158
11451,Sierra Leone,Africa,A,157
2666,Canada,North America,B,179
3356,Andorra,Europe,B,180
16432,Central African Republic,Africa,B,164
5357,Iceland,Europe,A,168
8826,Russia,Asia,B,178
1746,Philippines,Asia,B,164
14208,Colombia,South America,B,172
13783,Australia,Oceania,A,164
4269,Kuwait,Asia,A,159
18043,Lesotho,Africa,A,156
10722,Spain,Europe,B,176
2682,Costa Rica,North America,B,173
10807,Australia,Oceania,A,164
7288,Morocco,Africa,B,173
10809,Austria,Europe,A,167
14000,Niger,Africa,B,170
18124,Romania,Europe,B,178
594,Mozambique,Africa,B,162
18468,North Korea,Asia,B,172
5783,Maldives,Asia,A,153
15429,Kuwait,Asia,A,158
10073,Barbados,North America,A,166
18376,Iceland,Europe,B,184
6539,Mexico,North America,A,158
681,Sri Lanka,Asia,A,156
15964,Turkey,Asia,B,177
10765,Ukraine,Europe,A,166
14961,Côte d'Ivoire,Africa,A,159
7588,Iceland,Europe,B,183
18533,South Korea,Asia,A,163
15852,Nepal,Asia,B,163
14657,Iceland,Europe,A,170
373,Afghanistan,Asia,A,157
12939,Sierra Leone,Africa,A,158
16708,Turkey,Asia,B,178
9959,Serbia,Europe,A,168
12204,Somalia,Africa,B,173
15916,Singapore,Asia,B,172
9556,Peru,South America,B,167
1288,Kenya,Africa,B,168
3572,Namibia,Africa,B,169
11766,Nicaragua,North America,B,166
12012,Estonia,Europe,B,183
15838,Mexico,North America,B,170
12994,Uganda,Africa,B,168
16229,New Zealand,Oceania,A,164
7758,Switzerland,Europe,B,178
11633,Egypt,Africa,A,160
13483,Denmark,Europe,A,169
11912,Andorra,Europe,B,177
15885,Poland,Europe,A,166
5516,Sri Lanka,Asia,B,168
12527,Panama,North America,A,156
797,Burkina Faso,Africa,A,162
18367,Guinea-Bissau,Africa,A,156
11682,India,Asia,B,166
15221,Turkey,Asia,A,162
15780,Iraq,Asia,B,173
746,Albania,Europe,B,175
13393,Afghanistan,Asia,A,154
14651,Haiti,North America,A,160
18354,Ghana,Africa,B,172
15441,Liberia,Africa,A,156
8501,Sweden,Europe,A,167
5100,Puerto Rico,North America,B,176
14132,Zambia,Africa,B,167
12389,Fiji,Oceania,A,163
3875,Iran,Asia,A,160
3138,Italy,Europe,B,174
13680,Seychelles,Africa,B,175
9935,Portugal,Europe,A,161
15184,South Korea,Asia,B,176
16869,Greece,Europe,A,164
2070,Mauritania,Africa,B,166
10025,United Kingdom,Europe,A,163
11006,Mongolia,Asia,B,169
4752,Seychelles,Africa,B,174
17503,Australia,Oceania,A,165
8314,Greenland,North America,B,176
17158,Botswana,Africa,B,173
9167,Nigeria,Africa,A,158
7605,Jamaica,North America,A,164
15425,Kenya,Africa,A,159
2441,Marshall Islands,Oceania,A,154
4253,Israel,Asia,A,160
18487,Philippines,Asia,A,154
4254,Italy,Europe,B,174
17704,Morocco,Africa,B,175
5568,Vanuatu,Oceania,B,166
12243,Tunisia,Africa,A,161
5272,Central African Republic,Africa,B,172
9613,Suriname,South America,A,161
5738,Ireland,Europe,B,179
15818,Luxembourg,Europe,B,178
13385,Vietnam,Asia,A,159
3036,Cameroon,Africa,B,172
8632,Cook Islands,Oceania,B,180
15473,Morocco,Africa,A,162
12304,Barbados,North America,B,180
9739,Chad,Africa,A,161
8844,Seychelles,Africa,B,176
17985,Greece,Europe,A,166
8288,Equatorial Guinea,Africa,B,159
1930,China,Asia,B,175
581,Marshall Islands,Oceania,A,155
124,Germany,Europe,B,181
17273,Israel,Asia,A,163
7051,United States,North America,A,163
6085,Grenada,North America,A,166
18427,Malawi,Africa,A,156
18448,Morocco,Africa,B,175
6424,Egypt,Africa,B,174
7431,Venezuela,South America,A,159
543,Kazakhstan,Asia,A,163
5606,Bangladesh,Asia,B,165
17305,Lithuania,Europe,A,167
1968,Estonia,Europe,B,184
17433,Syria,Asia,A,153
12607,Timor-Leste,Asia,A,152
475,El Salvador,North America,A,156
16048,Burkina Faso,Africa,B,175
3261,Senegal,Africa,A,163
9510,Mauritania,Africa,B,163
582,Mauritania,Africa,B,161
11856,Tajikistan,Asia,B,170
460,Czech Republic,Europe,B,182
13377,Uruguay,South America,A,160
13042,Azerbaijan,Europe,B,172
1673,Lebanon,Asia,A,162
12294,Australia,Oceania,B,178
2561,Thailand,Asia,A,158
6831,Guatemala,North America,A,149
1146,Belarus,Europe,B,178
16669,Somalia,Africa,A,160
10268,Namibia,Africa,B,167
10015,Turkmenistan,Asia,A,162
125,Germany,Europe,A,165
6154,Maldives,Asia,B,169
1260,Honduras,North America,B,171
15592,Turkey,Asia,B,175
17075,Tonga,Oceania,A,165
5866,Serbia,Europe,B,182
1623,Guatemala,North America,A,152
8648,Djibouti,Africa,B,177
16528,Israel,Asia,B,176
3193,Moldova,Europe,A,164
13189,Jordan,Asia,A,159
8464,Samoa,Oceania,B,172
15160,Samoa,Oceania,B,171
17465,United Kingdom,Europe,A,164
2022,Italy,Europe,B,175
13540,Iceland,Europe,B,185
15097,Moldova,Europe,A,161
875,Greenland,North America,A,162
3621,Rwanda,Africa,A,155
5220,Antigua and Barbuda,North America,B,177
9000,Colombia,South America,B,170
4801,Trinidad and Tobago,North America,A,161
3437,Czech Republic,Europe,A,167
14792,Senegal,Africa,B,177
12433,Iraq,Asia,A,159
13659,Qatar,Asia,A,158
10475,Cambodia,Asia,A,154
6430,Eritrea,Africa,B,167
11905,Afghanistan,Asia,A,157
5898,Switzerland,Europe,B,178
442,China,Asia,B,175
7373,South Korea,Asia,A,162
13573,Laos,Asia,A,152
11282,Georgia,Europe,B,174
7116,Brazil,South America,B,174
8279,Dominica,North America,A,167
4791,Tanzania,Africa,A,158
11881,Ukraine,Europe,A,167
10161,France,Europe,A,165
13633,North Korea,Asia,A,153
7294,Nauru,Oceania,B,171
4637,Kenya,Africa,A,158
7352,Senegal,Africa,B,178
13499,Eritrea,Africa,A,156
3913,Lithuania,Europe,A,169
3360,Antigua and Barbuda,North America,B,178
12090,Lesotho,Africa,B,167
4994,Ireland,Europe,B,177
12792,Honduras,North America,B,168
5629,Brazil,South America,A,162
18246,Australia,Oceania,B,179
14920,Bhutan,Asia,B,165
16139,Haiti,North America,A,159
6132,Laos,Asia,B,161
8107,Slovakia,Europe,A,168
11358,Malawi,Africa,B,166
3116,Guyana,South America,B,174
5480,Rwanda,Africa,B,165
14030,Qatar,Asia,B,174
15247,Yemen,Asia,A,154
5162,Tanzania,Africa,B,164
6485,Israel,Asia,A,162
14059,Slovakia,Europe,A,167
13208,Liberia,Africa,B,166
14958,Costa Rica,North America,B,174
3061,Cuba,North America,A,161
6038,Cyprus,Europe,B,170
5775,Luxembourg,Europe,A,163
12601,Tajikistan,Asia,A,157
979,Nicaragua,North America,A,157
12262,Uzbekistan,Asia,B,170
6284,Togo,Africa,B,169
15340,Czech Republic,Europe,B,181
10274,Netherlands,Europe,B,184
6855,Ireland,Europe,A,165
5130,Slovakia,Europe,B,179
4249,Iraq,Asia,A,157
17397,Senegal,Africa,A,162
3378,Belarus,Europe,B,178
11327,Japan,Asia,A,158
3126,India,Asia,B,165
11010,Mozambique,Africa,B,163
215,Mexico,North America,A,156
5804,Namibia,Africa,B,169
12851,Maldives,Asia,A,154
13584,Lithuania,Europe,B,181
15686,Canada,North America,B,178
4863,Bangladesh,Asia,A,152
5938,Uzbekistan,Asia,B,171
15685,Cameroon,Africa,A,159
402,Belarus,Europe,B,181
628,Peru,South America,B,167
13888,Germany,Europe,B,179
1665,Kuwait,Asia,A,161
6018,Chad,Africa,B,168
7401,Togo,Africa,A,160
11257,Dominican Republic,North America,A,161
6532,Marshall Islands,Oceania,B,161
3477,Greece,Europe,A,165
2654,Bulgaria,Europe,B,168
14,Argentina,South America,B,174
18076,Morocco,Africa,B,178
2209,Ukraine,Europe,A,164
4017,Slovenia,Europe,A,167
9956,Senegal,Africa,B,177
1765,Saint Lucia,North America,A,166
10768,United Kingdom,Europe,B,178
8470,Serbia,Europe,B,181
12488,Mauritius,Africa,B,171
456,Cuba,North America,B,171
14182,Botswana,Africa,B,174
15328,Cook Islands,Oceania,B,180
2885,Samoa,Oceania,A,162
14872,Vietnam,Asia,B,168
8856,Somalia,Africa,B,172
15638,Argentina,South America,B,172
3612,Puerto Rico,North America,B,175
13082,Canada,North America,B,179
3996,Saint Lucia,North America,B,179
8472,Seychelles,Africa,B,175
13039,Australia,Oceania,A,164
2267,Belize,North America,A,159
18414,Lesotho,Africa,B,166
13703,Sudan,Africa,A,160
6843,Hungary,Europe,A,163
5031,Luxembourg,Europe,A,164
9882,Mauritania,Africa,B,165
10246,Maldives,Asia,B,167
18564,Trinidad and Tobago,North America,B,172
811,Chad,Africa,A,163
3893,Kenya,Africa,A,158
5521,Suriname,South America,A,159
722,United Arab Emirates,Asia,B,175
11461,Somalia,Africa,A,162
4776,Suriname,South America,B,171
6979,Saudi Arabia,Asia,A,157
15030,India,Asia,B,166
7081,Antigua and Barbuda,North America,A,171
9359,Cambodia,Asia,A,155
7633,Lithuania,Europe,A,169
15580,Thailand,Asia,B,171
5760,Laos,Asia,B,161
13318,Solomon Islands,Oceania,B,163
3197,Morocco,Africa,A,161
14308,Kenya,Africa,B,170
14952,Colombia,South America,B,172
5766,Lesotho,Africa,B,169
13331,Sudan,Africa,A,161
14580,Colombia,South America,B,171
349,Ukraine,Europe,A,167
14029,Puerto Rico,North America,A,165
11205,Bosnia and Herzegovina,Europe,A,166
3759,Bermuda,North America,A,174
13960,Madagascar,Africa,B,164
18530,South Africa,Africa,B,170
1222,Eritrea,Africa,B,172
9731,Cambodia,Asia,A,156
11649,France,Europe,A,164
14032,Romania,Europe,B,177
10371,Tanzania,Africa,A,158
7744,South Korea,Asia,B,175
4218,Ghana,Africa,B,171
5245,Benin,Africa,A,159
13512,Gabon,Africa,B,171
1583,Dominica,North America,A,167
1153,Benin,Africa,A,157
12597,Syria,Asia,A,156
15178,Solomon Islands,Oceania,B,162
13287,Qatar,Asia,A,160
12198,Slovakia,Europe,B,180
14981,Egypt,Africa,A,161
3316,Turkey,Asia,B,174
17008,Romania,Europe,B,178
136,Guinea,Africa,B,166
18292,Central African Republic,Africa,B,168
562,Libya,Africa,B,175
14768,Poland,Europe,B,181
15722,Ecuador,South America,B,168
9553,Papua New Guinea,Oceania,A,158
8870,Swaziland,Africa,B,169
7663,Mozambique,Africa,A,156
8649,Djibouti,Africa,A,155
4067,Uganda,Africa,A,157
8017,Mali,Africa,A,161
8015,Maldives,Asia,A,154
2317,Cuba,North America,A,159
15864,North Korea,Asia,B,164
12288,Antigua and Barbuda,North America,B,175
4830,Yemen,Asia,B,164
15841,Moldova,Europe,A,162
17115,Albania,Europe,A,161
14271,Guatemala,North America,A,149
3253,Saint Lucia,North America,A,163
18549,Syria,Asia,A,162
4699,Nicaragua,North America,A,154
16939,Malawi,Africa,A,156
2211,United Arab Emirates,Asia,A,160
16082,Cyprus,Europe,B,174
16269,Rwanda,Africa,A,157
4329,Niger,Africa,A,161
17791,Spain,Europe,A,161
8902,Uganda,Africa,B,167
2844,North Korea,Asia,B,165
13800,Benin,Africa,B,170
9911,Nigeria,Africa,A,159
1068,Tajikistan,Asia,B,166
117,France,Europe,A,165
9400,Egypt,Africa,B,175
11902,Zimbabwe,Africa,B,169
9527,Nauru,Oceania,A,157
257,Peru,South America,A,155
7704,Puerto Rico,North America,B,171
18590,Venezuela,South America,B,172
635,Portugal,Europe,A,159
16672,South Korea,Asia,B,175
9072,Honduras,North America,B,171
14305,Jordan,Asia,A,159
5214,American Samoa,Oceania,B,176
12499,Mozambique,Africa,A,155
14364,Nepal,Asia,B,164
12287,Angola,Africa,A,162
5507,Solomon Islands,Oceania,A,157
10389,Tuvalu,Oceania,A,164
7518,Costa Rica,North America,B,174
14317,Laos,Asia,A,152
11732,Malaysia,Asia,B,168
817,Colombia,South America,A,157
10001,Thailand,Asia,A,158
9814,Haiti,North America,B,171
5232,Bahrain,Asia,B,172
3184,Marshall Islands,Oceania,B,167
13726,Tonga,Oceania,B,175
9206,Saint Vincent and the Grenadines,North America,B,177
9138,Mauritania,Africa,B,168
7247,Kyrgyzstan,Asia,A,158
4046,Tanzania,Africa,B,169
16034,Bermuda,North America,B,178
9508,Marshall Islands,Oceania,B,164
11328,Jordan,Asia,B,176
16381,Antigua and Barbuda,North America,A,160
17551,Chad,Africa,A,161
18550,Taiwan,Asia,B,174
17450,Tunisia,Africa,B,178
15809,Lebanon,Asia,A,162
14343,Malta,Europe,A,166
528,Iraq,Asia,B,173
1310,Luxembourg,Europe,B,175
15946,Taiwan,Asia,B,175
18435,Malta,Europe,A,161
10432,Armenia,Europe,B,173
7138,China,Asia,B,175
1498,Angola,Africa,B,175
11224,Central African Republic,Africa,B,169
4659,Luxembourg,Europe,A,163
5399,Libya,Africa,A,160
7200,Grenada,North America,B,177
8240,Cabo Verde,Africa,B,176
8668,Fiji,Oceania,B,173
7716,Saint Lucia,North America,B,175
13479,Cyprus,Europe,A,162
4674,Mauritania,Africa,B,165
4967,Greenland,North America,A,161
14984,Equatorial Guinea,Africa,B,176
14628,Gabon,Africa,B,167
1614,Ghana,Africa,B,168
18048,Lithuania,Europe,B,182
3836,France,Europe,B,177
3660,Suriname,South America,B,174
17796,Suriname,South America,B,178
14819,Sudan,Africa,A,160
15062,Latvia,Europe,B,177
4044,Tajikistan,Asia,B,166
11462,South Africa,Africa,B,169
18037,Laos,Asia,A,154
15654,Belarus,Europe,B,180
12570,Slovakia,Europe,B,182
13398,American Samoa,Oceania,B,180
5056,Morocco,Africa,B,177
9866,Luxembourg,Europe,B,180
16245,Palau,Oceania,A,161
17611,Ghana,Africa,A,159
8274,Denmark,Europe,B,181
16045,Brazil,South America,A,162
6460,Guinea,Africa,B,175
10121,Cook Islands,Oceania,A,167
9681,Andorra,Europe,A,160
18413,Lebanon,Asia,A,163
5166,Timor-Leste,Asia,B,160
11285,Germany,Europe,A,167
17577,Djibouti,Africa,A,162
10187,Haiti,North America,A,161
14348,Mauritius,Africa,B,173
3740,Austria,Europe,B,179
16449,Côte d'Ivoire,Africa,A,159
9743,China,Asia,A,163
8182,Zimbabwe,Africa,B,169
4835,Zimbabwe,Africa,A,161
18198,Turkmenistan,Asia,B,175
1734,Pakistan,Asia,B,166
1533,Bosnia and Herzegovina,Europe,A,165
13098,Costa Rica,North America,B,173
12209,South Korea,Asia,A,163
9326,Bangladesh,Asia,B,165
11711,Kyrgyzstan,Asia,A,161
7883,China,Asia,A,163
9428,Greece,Europe,B,177
18527,Solomon Islands,Oceania,A,158
11904,Afghanistan,Asia,B,170
10583,Japan,Asia,A,158
4692,Nepal,Asia,B,164
13510,French Polynesia,Oceania,B,176
17736,Papua New Guinea,Oceania,B,162
5011,Kiribati,Oceania,A,159
14468,Togo,Africa,B,172
6134,Latvia,Europe,B,178
17529,Bosnia and Herzegovina,Europe,A,166
16721,United Kingdom,Europe,A,163
12707,Cambodia,Asia,A,153
6306,United States,North America,B,177
1451,Tonga,Oceania,A,167
1506,Australia,Oceania,B,179
7343,Saint Kitts and Nevis,North America,A,163
7511,China,Asia,A,163
5962,Angola,Africa,B,177
3470,Georgia,Europe,B,176
8933,Algeria,Africa,A,162
4709,Oman,Asia,A,160
8570,Argentina,South America,B,174
16427,Cambodia,Asia,A,154
16714,Uganda,Africa,B,168
1683,Luxembourg,Europe,A,165
18142,Serbia,Europe,B,180
17046,Spain,Europe,B,177
3066,Denmark,Europe,B,182
16615,Pakistan,Asia,A,154
6022,China,Asia,B,176
7053,Uruguay,South America,A,162
18536,Sri Lanka,Asia,B,168
14296,Israel,Asia,B,174
5799,Mongolia,Asia,A,158
7932,Gabon,Africa,B,169
17363,Panama,North America,A,158
4123,Belarus,Europe,A,166
9395,Dominica,North America,A,168
8993,Central African Republic,Africa,A,159
5584,Algeria,Africa,B,176
10920,Grenada,North America,B,177
4256,Jamaica,North America,B,174
18529,Somalia,Africa,A,161
4084,Vietnam,Asia,B,168
6945,Palau,Oceania,A,159
9996,Tajikistan,Asia,B,170
8971,Bolivia,South America,A,154
17234,Georgia,Europe,B,175
14555,Botswana,Africa,A,161
7250,Latvia,Europe,B,180
2997,Austria,Europe,A,166
9086,Ireland,Europe,B,179
17521,Benin,Africa,A,158
4404,Suriname,South America,B,174
17519,Belize,North America,A,160
17078,Tunisia,Africa,B,177
2922,Switzerland,Europe,B,178
1984,Germany,Europe,B,181
8221,Benin,Africa,A,158
2131,Russia,Asia,A,165
4403,Sudan,Africa,A,161
10453,Benin,Africa,A,159
3474,Ghana,Africa,B,169
18179,Taiwan,Asia,A,159
11827,Slovakia,Europe,A,168
10861,Colombia,South America,A,158
13027,American Samoa,Oceania,A,168
6223,Russia,Asia,A,164
7388,Syria,Asia,B,173
232,New Zealand,Oceania,B,176
4276,Lebanon,Asia,B,177
5778,Malawi,Africa,B,165
10810,Azerbaijan,Europe,B,172
18054,Malawi,Africa,B,165
5253,Bosnia and Herzegovina,Europe,A,167
14340,Mali,Africa,B,175
3668,Syria,Asia,B,165
3125,Iceland,Europe,A,167
9313,Antigua and Barbuda,North America,A,169
18560,Togo,Africa,B,172
14356,Morocco,Africa,B,177
12771,Georgia,Europe,A,164
7017,Syria,Asia,A,160
1845,Uruguay,South America,A,161
15196,Sweden,Europe,B,181
4147,Burundi,Africa,A,154
11878,Uganda,Africa,B,170
14408,Rwanda,Africa,B,164
14301,Jamaica,North America,A,163
9856,Lebanon,Asia,B,180
6110,Ireland,Europe,B,178
1215,Ecuador,South America,A,155
12946,Solomon Islands,Oceania,B,165
5051,Mexico,North America,A,158
7603,Italy,Europe,A,161
10610,Luxembourg,Europe,B,181
2582,United Arab Emirates,Asia,B,175
1605,France,Europe,A,163
17293,Laos,Asia,A,152
13344,Tajikistan,Asia,B,170
3536,Liberia,Africa,B,166
2890,Serbia,Europe,B,182
2856,Papua New Guinea,Oceania,B,166
4275,Latvia,Europe,A,167
10744,Thailand,Asia,B,170
13126,Eritrea,Africa,B,167
8480,Slovenia,Europe,B,181
5751,Kazakhstan,Asia,A,161
15228,Ukraine,Europe,B,180
7482,Bolivia,South America,B,168
3179,Maldives,Asia,A,153
15775,India,Asia,A,155
4270,Kyrgyzstan,Asia,B,170
17007,Qatar,Asia,A,159
1702,Mexico,North America,B,169
9199,Russia,Asia,A,165
8440,Peru,South America,B,166
316,Sweden,Europe,B,181
2158,Solomon Islands,Oceania,B,160
12832,Lebanon,Asia,B,178
6823,Ghana,Africa,A,157
7660,Morocco,Africa,B,175
2229,Zambia,Africa,A,156
9380,Côte d'Ivoire,Africa,B,165
8743,Lesotho,Africa,A,157
4525,Cameroon,Africa,A,161
15823,Malawi,Africa,A,156
12386,Ethiopia,Africa,B,167
11109,Syria,Asia,A,156
7906,Dominica,North America,B,177
18265,Benin,Africa,A,159
15386,Guatemala,North America,B,164
1556,Chile,South America,B,171
775,Belarus,Europe,A,167
18518,Sierra Leone,Africa,B,167
5215,American Samoa,Oceania,A,167
2353,Gabon,Africa,A,160
4859,Azerbaijan,Europe,A,160
2010,India,Asia,B,166
5504,Slovenia,Europe,B,180
2224,Vietnam,Asia,B,170
11724,Lithuania,Europe,B,181
5137,Somalia,Africa,A,162
12138,Nicaragua,North America,B,171
6765,Chile,South America,A,160
10998,Mauritania,Africa,B,168
1272,Iraq,Asia,B,174
14426,Sierra Leone,Africa,B,168
9627,Tanzania,Africa,A,156
17690,Malta,Europe,B,179
5320,Fiji,Oceania,B,175
16892,Indonesia,Asia,B,165
15159,Saint Vincent and the Grenadines,North America,A,166
12825,Kuwait,Asia,A,160
13279,Philippines,Asia,A,153
17191,Costa Rica,North America,A,158
1307,Libya,Africa,A,162
7363,Slovakia,Europe,A,166
9942,Russia,Asia,B,176
5578,Zimbabwe,Africa,B,169
18053,Madagascar,Africa,A,152
15112,New Zealand,Oceania,B,177
3901,Laos,Asia,A,154
16177,Laos,Asia,A,152
8662,Eritrea,Africa,B,167
2878,Saint Kitts and Nevis,North America,B,171
46,Botswana,Africa,B,172
11583,Bulgaria,Europe,A,162
11808,Saint Lucia,North America,B,179
13173,Indonesia,Asia,A,153
5548,Turkey,Asia,B,176
11849,Sweden,Europe,A,165
12805,Iraq,Asia,A,157
9950,Saint Vincent and the Grenadines,North America,B,178
17765,Samoa,Oceania,A,163
15413,Israel,Asia,A,163
14366,Netherlands,Europe,B,182
3052,Cook Islands,Oceania,B,176
9749,Cook Islands,Oceania,A,168
6602,Saint Vincent and the Grenadines,North America,B,178
